vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,-1.985947847366333,1.0141019821166992,0.0,0.12244897959183673,0.14142135623731067
1,3,0,-1.983943223953247,1.015746831893921,0.0,0.12244897959183673,0.14142135623731095
2,3,0,-1.9865193367004395,1.0137240886688232,0.0,0.12244897959183673,0.14142135623731136
3,3,0,-1.9846923351287842,1.0161044597625732,0.0,0.12244897959183676,0.1414213562373113
4,3,0,-1.986815333366394,1.0140204429626465,0.0,0.12244897959183673,0.14142135623731092
5,3,0,-1.9833362102508545,1.015099287033081,0.0,0.12244897959183673,0.14142135623731014
6,3,0,-1.9836981296539307,1.014075517654419,0.0,0.12244897959183673,0.14142135623730936
7,3,0,-1.9871387481689453,1.0163823366165161,0.0,0.12244897959183676,0.14142135623730895
8,3,0,-1.9844307899475098,1.013939380645752,0.0,0.12244897959183673,0.14142135623730873
9,3,0,-1.9844920635223389,1.0147993564605713,0.0,0.12244897959183676,0.14142135623730845
10,3,0,-1.9843136072158813,1.012732982635498,0.0,0.12244897959183676,0.14142135623730825
11,3,0,-1.9887962341308594,1.0149098634719849,0.0,0.12244897959183676,0.14142135623730856
12,3,0,-1.9876370429992676,1.0139100551605225,0.0,0.12244897959183676,0.14142135623730878
13,3,0,-1.985236644744873,1.0147855281829834,0.0,0.12244897959183676,0.1414213562373093
14,3,0,-1.9845337867736816,1.0167279243469238,0.0,0.12244897959183676,0.14142135623730956
15,3,0,-1.9845635890960693,1.0152077674865723,0.0,0.12244897959183676,0.1414213562373095
16,3,0,-1.9857869148254395,1.0174542665481567,0.0,0.12244897959183676,0.14142135623730945
17,3,0,-1.9869707822799683,1.01427161693573,0.0,0.12244897959183676,0.14142135623730925
18,3,0,-1.9839528799057007,1.0145847797393799,0.0,0.12244897959183676,0.14142135623730917
19,3,0,-1.9826996326446533,1.0150260925292969,0.0,0.12244897959183676,0.14142135623730887
20,3,0,-1.9834251403808594,1.0164995193481445,0.0,0.12244897959183677,0.14142135623730878
21,3,0,-1.9873621463775635,1.0151927471160889,0.0,0.12244897959183676,0.1414213562373088
22,3,0,-1.986382007598877,1.0171483755111694,0.0,0.12244897959183677,0.14142135623730903
23,3,0,-1.9848661422729492,1.0122581720352173,0.0,0.12244897959183673,0.1414213562373095
24,3,0,-1.9882193803787231,1.0145249366760254,0.0,0.12244897959183673,0.14142135623731011
25,3,0,-1.9867010116577148,1.0140583515167236,0.0,0.12244897959183676,0.14142135623731053
26,3,0,-1.9864752292633057,1.014634370803833,0.0,0.12244897959183676,0.14142135623731095
27,3,0,-1.9883909225463867,1.0170258283615112,0.0,0.12244897959183673,0.1414213562373113
28,3,0,-1.9853296279907227,1.0136932134628296,0.0,0.12244897959183673,0.1414213562373113
29,3,0,-1.9860578775405884,1.015326976776123,0.0,0.12244897959183673,0.14142135623731097
30,3,0,-1.9847891330718994,1.013441562652588,0.0,0.12244897959183673,0.14142135623731011
31,3,0,-1.9846657514572144,1.0164809226989746,0.0,0.1224489795918367,0.14142135623730942
32,3,0,-1.985671877861023,1.0129508972167969,0.0,0.1224489795918367,0.14142135623730906
33,3,0,-1.9851126670837402,1.015761375427246,0.0,0.1224489795918367,0.14142135623730873
34,3,0,-1.9865002632141113,1.012014627456665,0.0,0.12244897959183673,0.14142135623730848
35,3,0,-1.9846420288085938,1.0147457122802734,0.0,0.12244897959183673,0.1414213562373084
36,3,0,-1.9881751537322998,1.012059211730957,0.0,0.12244897959183673,0.1414213562373085
37,3,0,-1.9855449199676514,1.0150747299194336,0.0,0.12244897959183673,0.1414213562373089
38,3,0,-1.9850776195526123,1.0150938034057617,0.0,0.12244897959183673,0.14142135623730923
39,3,0,-1.9865870475769043,1.0158576965332031,0.0,0.12244897959183673,0.1414213562373094
40,3,0,-1.9851038455963135,1.0179723501205444,0.0,0.12244897959183673,0.14142135623730953
41,3,0,-1.9847438335418701,1.0151021480560303,0.0,0.1224489795918367,0.14142135623730934
42,3,0,-1.9839873313903809,1.0169265270233154,0.0,0.1224489795918367,0.14142135623730917
43,3,0,-1.982757329940796,1.0140421390533447,0.0,0.12244897959183673,0.14142135623730898
44,3,0,-1.984951376914978,1.0154128074645996,0.0,0.1224489795918367,0.14142135623730884
45,3,0,-1.9832847118377686,1.0150154829025269,0.0,0.12244897959183673,0.1414213562373087
46,3,0,-1.9850900173187256,1.0179014205932617,0.0,0.1224489795918367,0.14142135623730878
47,3,0,-1.9854804277420044,1.0131869316101074,0.0,0.12244897959183673,0.14142135623730898
48,3,0,-1.9834648370742798,1.0146386623382568,0.0,0.12244897959183673,0.14142135623730953
49,3,0,-1.9863431453704834,1.0119367837905884,0.0,0.12244897959183673,0.14142135623731011
