vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,2,0,2.1660633087158203,4.1554341316223145,0.0,0.24747474747474746,0.09999999999997693
1,2,0,2.1513519287109375,4.134276866912842,0.0,0.24747474747474746,0.09999999999997075
2,2,0,2.1535396575927734,4.1608476638793945,0.0,0.24747474747474746,0.09999999999996452
3,2,0,2.146310329437256,4.136395454406738,0.0,0.24747474747474746,0.09999999999995857
4,2,0,2.1385762691497803,4.157467842102051,0.0,0.24747474747474746,0.09999999999995261
5,2,0,2.1457691192626953,4.158886909484863,0.0,0.24747474747474746,0.09999999999994717
6,2,0,2.131192684173584,4.139950275421143,0.0,0.24747474747474746,0.09999999999994182
7,2,0,2.144066333770752,4.159622669219971,0.0,0.24747474747474746,0.0999999999999369
8,2,0,2.148496627807617,4.149629592895508,0.0,0.24747474747474746,0.09999999999993214
9,2,0,2.139975070953369,4.1346659660339355,0.0,0.24747474747474746,0.09999999999992769
10,2,0,2.1650960445404053,4.157714366912842,0.0,0.24747474747474746,0.09999999999992314
11,2,0,2.1414999961853027,4.136147975921631,0.0,0.24747474747474746,0.09999999999991886
12,2,0,2.143345832824707,4.159172058105469,0.0,0.24747474747474746,0.09999999999991482
13,2,0,2.139516830444336,4.161809921264648,0.0,0.24747474747474746,0.09999999999991144
14,2,0,2.1535675525665283,4.148706436157227,0.0,0.24747474747474746,0.09999999999990826
15,2,0,2.1615443229675293,4.145703315734863,0.0,0.24747474747474746,0.09999999999990564
16,2,0,2.165281295776367,4.162271499633789,0.0,0.24747474747474746,0.09999999999990318
17,2,0,2.140951156616211,4.148855209350586,0.0,0.24747474747474746,0.09999999999990111
18,2,0,2.1505703926086426,4.156811714172363,0.0,0.24747474747474746,0.0999999999998995
19,2,0,2.13138747215271,4.144702434539795,0.0,0.24747474747474746,0.09999999999989813
20,2,0,2.131603717803955,4.156986236572266,0.0,0.24747474747474746,0.09999999999989714
21,2,0,2.132901430130005,4.123668670654297,0.0,0.24747474747474746,0.09999999999989642
22,2,0,2.151876449584961,4.161861419677734,0.0,0.24747474747474746,0.09999999999989623
23,2,0,2.134014844894409,4.119342803955078,0.0,0.24747474747474746,0.09999999999989628
24,2,0,2.1515679359436035,4.1560211181640625,0.0,0.24747474747474746,0.09999999999989674
25,2,0,2.1405282020568848,4.1532697677612305,0.0,0.24747474747474746,0.0999999999998972
26,2,0,2.1323161125183105,4.144303321838379,0.0,0.24747474747474746,0.09999999999989784
27,2,0,2.144932508468628,4.149957656860352,0.0,0.24747474747474746,0.09999999999989877
28,2,0,2.1387243270874023,4.151854515075684,0.0,0.24747474747474746,0.09999999999990006
29,2,0,2.1317903995513916,4.142482280731201,0.0,0.24747474747474746,0.09999999999990154
30,2,0,2.1417183876037598,4.146440505981445,0.0,0.24747474747474746,0.09999999999990354
31,2,0,2.1332578659057617,4.152650356292725,0.0,0.24747474747474746,0.09999999999990582
32,2,0,2.1219048500061035,4.146369934082031,0.0,0.24747474747474746,0.09999999999990865
33,2,0,2.1409997940063477,4.155965805053711,0.0,0.24747474747474746,0.09999999999991194
34,2,0,2.14193058013916,4.148541450500488,0.0,0.24747474747474746,0.09999999999991555
35,2,0,2.1481213569641113,4.137945175170898,0.0,0.24747474747474746,0.09999999999991926
36,2,0,2.1516058444976807,4.147690773010254,0.0,0.24747474747474746,0.0999999999999234
37,2,0,2.136991500854492,4.137615203857422,0.0,0.24747474747474746,0.09999999999992792
38,2,0,2.1502838134765625,4.162508964538574,0.0,0.24747474747474746,0.09999999999993277
39,2,0,2.141303539276123,4.159228324890137,0.0,0.24747474747474746,0.09999999999993783
40,2,0,2.15492582321167,4.165589332580566,0.0,0.24747474747474746,0.09999999999994354
41,2,0,2.1590981483459473,4.154711723327637,0.0,0.24747474747474746,0.09999999999994962
42,2,0,2.1507959365844727,4.148959159851074,0.0,0.24747474747474746,0.09999999999995594
43,2,0,2.160248041152954,4.149296283721924,0.0,0.24747474747474746,0.09999999999996244
44,2,0,2.1509041786193848,4.1493682861328125,0.0,0.24747474747474746,0.099999999999969
45,2,0,2.150388240814209,4.155488967895508,0.0,0.24747474747474746,0.09999999999997562
46,2,0,2.1399402618408203,4.156208038330078,0.0,0.24747474747474746,0.09999999999998242
47,2,0,2.1474227905273438,4.141080856323242,0.0,0.24747474747474746,0.09999999999998928
48,2,0,2.1531782150268555,4.154013633728027,0.0,0.24747474747474746,0.09999999999999637
49,2,0,2.1367452144622803,4.143949508666992,0.0,0.24747474747474746,0.10000000000000359
50,2,0,2.1583054065704346,4.173525810241699,0.0,0.24747474747474746,0.10000000000001068
51,2,0,2.1268789768218994,4.133504867553711,0.0,0.24747474747474746,0.10000000000001782
52,2,0,2.155205488204956,4.164194583892822,0.0,0.24747474747474746,0.10000000000002497
53,2,0,2.141237735748291,4.149017810821533,0.0,0.24747474747474746,0.10000000000003212
54,2,0,2.1543333530426025,4.149930000305176,0.0,0.24747474747474746,0.10000000000003931
55,2,0,2.1374754905700684,4.146943092346191,0.0,0.24747474747474746,0.10000000000004637
56,2,0,2.130481719970703,4.160099029541016,0.0,0.24747474747474746,0.10000000000005342
57,2,0,2.13411808013916,4.136075019836426,0.0,0.24747474747474746,0.10000000000006025
58,2,0,2.1602044105529785,4.142849445343018,0.0,0.24747474747474746,0.10000000000006694
59,2,0,2.15848445892334,4.144992828369141,0.0,0.24747474747474746,0.10000000000007338
60,2,0,2.1569981575012207,4.149343013763428,0.0,0.24747474747474746,0.10000000000007941
61,2,0,2.1632139682769775,4.153954029083252,0.0,0.24747474747474746,0.1000000000000851
62,2,0,2.1508915424346924,4.146430015563965,0.0,0.24747474747474746,0.10000000000009024
63,2,0,2.1598944664001465,4.15338659286499,0.0,0.24747474747474746,0.10000000000009494
64,2,0,2.1582846641540527,4.167628765106201,0.0,0.24747474747474746,0.10000000000009918
65,2,0,2.144378185272217,4.148709297180176,0.0,0.24747474747474746,0.10000000000010308
66,2,0,2.1417102813720703,4.1462907791137695,0.0,0.24747474747474746,0.10000000000010656
67,2,0,2.141660213470459,4.157482147216797,0.0,0.24747474747474746,0.1000000000001098
68,2,0,2.143599033355713,4.138648986816406,0.0,0.24747474747474746,0.10000000000011257
69,2,0,2.1579580307006836,4.15354585647583,0.0,0.24747474747474746,0.10000000000011487
70,2,0,2.1598589420318604,4.1476263999938965,0.0,0.24747474747474746,0.10000000000011645
71,2,0,2.1504368782043457,4.144505500793457,0.0,0.24747474747474746,0.10000000000011744
72,2,0,2.137162208557129,4.151130676269531,0.0,0.24747474747474746,0.10000000000011797
73,2,0,2.1451549530029297,4.1451215744018555,0.0,0.24747474747474746,0.10000000000011788
74,2,0,2.1500000953674316,4.140202522277832,0.0,0.24747474747474746,0.10000000000011723
75,2,0,2.1674575805664062,4.156262397766113,0.0,0.24747474747474746,0.10000000000011607
76,2,0,2.1464455127716064,4.129904747009277,0.0,0.24747474747474746,0.1000000000001142
77,2,0,2.1650776863098145,4.167765140533447,0.0,0.24747474747474746,0.10000000000011178
78,2,0,2.1452536582946777,4.1401143074035645,0.0,0.24747474747474746,0.10000000000010899
79,2,0,2.159254550933838,4.158101558685303,0.0,0.24747474747474746,0.10000000000010575
80,2,0,2.155712127685547,4.156711578369141,0.0,0.24747474747474746,0.10000000000010215
81,2,0,2.1546826362609863,4.145193576812744,0.0,0.24747474747474746,0.10000000000009825
82,2,0,2.156034469604492,4.14567756652832,0.0,0.24747474747474746,0.10000000000009403
83,2,0,2.1537351608276367,4.14261531829834,0.0,0.24747474747474746,0.10000000000008938
84,2,0,2.1400160789489746,4.154536247253418,0.0,0.24747474747474746,0.1000000000000845
85,2,0,2.147594451904297,4.151860237121582,0.0,0.24747474747474746,0.10000000000007911
86,2,0,2.1563761234283447,4.147609710693359,0.0,0.24747474747474746,0.10000000000007334
87,2,0,2.1483616828918457,4.147015571594238,0.0,0.24747474747474746,0.10000000000006722
88,2,0,2.152040481567383,4.158314228057861,0.0,0.24747474747474746,0.100000000000061
89,2,0,2.149759531021118,4.128528594970703,0.0,0.24747474747474746,0.10000000000005427
90,2,0,2.154052257537842,4.14391565322876,0.0,0.24747474747474746,0.10000000000004725
91,2,0,2.1339597702026367,4.145380973815918,0.0,0.24747474747474746,0.10000000000003988
92,2,0,2.1297733783721924,4.147954940795898,0.0,0.24747474747474746,0.10000000000003242
93,2,0,2.144742012023926,4.150432586669922,0.0,0.24747474747474746,0.10000000000002483
94,2,0,2.130635976791382,4.140287399291992,0.0,0.24747474747474746,0.10000000000001745
95,2,0,2.143986701965332,4.147078514099121,0.0,0.24747474747474746,0.10000000000001034
96,2,0,2.131972551345825,4.1506757736206055,0.0,0.24747474747474746,0.10000000000000324
97,2,0,2.142045021057129,4.160229682922363,0.0,0.24747474747474746,0.09999999999999641
98,2,0,2.1544508934020996,4.156903266906738,0.0,0.24747474747474746,0.09999999999998979
99,2,0,2.153660774230957,4.148175239562988,0.0,0.24747474747474746,0.0999999999999832
