vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,2,0,0.9499050974845886,2.9554004669189453,0.0,0.24747474747474746,0.09999999999995719
1,2,0,0.9470630288124084,2.9336202144622803,0.0,0.24747474747474746,0.09999999999996126
2,2,0,0.9445772767066956,2.946898937225342,0.0,0.24747474747474746,0.09999999999996542
3,2,0,0.9352362751960754,2.942544937133789,0.0,0.24747474747474746,0.09999999999996997
4,2,0,0.931020200252533,2.9468915462493896,0.0,0.24747474747474746,0.09999999999997446
5,2,0,0.9398056268692017,2.9652295112609863,0.0,0.24747474747474746,0.0999999999999792
6,2,0,0.9226024150848389,2.940531015396118,0.0,0.24747474747474746,0.09999999999998399
7,2,0,0.9397433996200562,2.9650230407714844,0.0,0.24747474747474746,0.09999999999998879
8,2,0,0.9440857172012329,2.9409468173980713,0.0,0.24747474747474746,0.09999999999999354
9,2,0,0.9352161288261414,2.9465131759643555,0.0,0.24747474747474746,0.09999999999999813
10,2,0,0.9413104057312012,2.9571847915649414,0.0,0.24747474747474746,0.1000000000000026
11,2,0,0.9312514066696167,2.931377410888672,0.0,0.24747474747474746,0.10000000000000689
12,2,0,0.9420064687728882,2.957036018371582,0.0,0.24747474747474746,0.10000000000001091
13,2,0,0.9301519393920898,2.9379019737243652,0.0,0.24747474747474746,0.10000000000001458
14,2,0,0.9527043700218201,2.949779510498047,0.0,0.24747474747474746,0.10000000000001795
15,2,0,0.943794846534729,2.9413905143737793,0.0,0.24747474747474746,0.10000000000002097
16,2,0,0.9493318796157837,2.959501028060913,0.0,0.24747474747474746,0.10000000000002363
17,2,0,0.9406459331512451,2.94728946685791,0.0,0.24747474747474746,0.10000000000002601
18,2,0,0.9422702789306641,2.9627256393432617,0.0,0.24747474747474746,0.10000000000002811
19,2,0,0.9304476976394653,2.955352783203125,0.0,0.24747474747474746,0.10000000000003009
20,2,0,0.94278883934021,2.952312469482422,0.0,0.24747474747474746,0.10000000000003194
21,2,0,0.9439071416854858,2.940892219543457,0.0,0.24747474747474746,0.10000000000003341
22,2,0,0.9493262767791748,2.9512720108032227,0.0,0.24747474747474746,0.10000000000003482
23,2,0,0.9443953037261963,2.934492588043213,0.0,0.24747474747474746,0.10000000000003594
24,2,0,0.9446412324905396,2.9519333839416504,0.0,0.24747474747474746,0.10000000000003714
25,2,0,0.9425368309020996,2.949650287628174,0.0,0.24747474747474746,0.10000000000003849
26,2,0,0.9390928745269775,2.9522337913513184,0.0,0.24747474747474746,0.10000000000003992
27,2,0,0.9463739991188049,2.9585938453674316,0.0,0.24747474747474746,0.1000000000000416
28,2,0,0.9387080669403076,2.958390951156616,0.0,0.24747474747474746,0.10000000000004357
29,2,0,0.9407771229743958,2.9479246139526367,0.0,0.24747474747474746,0.10000000000004611
30,2,0,0.9381492137908936,2.9479217529296875,0.0,0.24747474747474746,0.10000000000004866
31,2,0,0.9273191690444946,2.948796272277832,0.0,0.24747474747474746,0.10000000000005116
32,2,0,0.9326889514923096,2.9431216716766357,0.0,0.24747474747474746,0.1000000000000533
33,2,0,0.939102292060852,2.9418463706970215,0.0,0.24747474747474746,0.10000000000005539
34,2,0,0.9390597343444824,2.953677177429199,0.0,0.24747474747474746,0.10000000000005722
35,2,0,0.9415116310119629,2.94529390335083,0.0,0.24747474747474746,0.10000000000005889
36,2,0,0.9436359405517578,2.9582629203796387,0.0,0.24747474747474746,0.10000000000006022
37,2,0,0.9392635822296143,2.944671630859375,0.0,0.24747474747474746,0.10000000000006123
38,2,0,0.9371386766433716,2.9648659229278564,0.0,0.24747474747474746,0.1000000000000615
39,2,0,0.9345577955245972,2.95671010017395,0.0,0.24747474747474746,0.10000000000006135
40,2,0,0.9389734268188477,2.9529528617858887,0.0,0.24747474747474746,0.10000000000006051
41,2,0,0.9409338235855103,2.9546666145324707,0.0,0.24747474747474746,0.10000000000005922
42,2,0,0.9325805306434631,2.95015811920166,0.0,0.24747474747474746,0.10000000000005757
43,2,0,0.9429318904876709,2.9557788372039795,0.0,0.24747474747474746,0.10000000000005552
44,2,0,0.9468628168106079,2.949124336242676,0.0,0.24747474747474746,0.10000000000005296
45,2,0,0.9567475318908691,2.957307815551758,0.0,0.24747474747474746,0.10000000000004997
46,2,0,0.9381319284439087,2.944052219390869,0.0,0.24747474747474746,0.10000000000004658
47,2,0,0.9412746429443359,2.9511446952819824,0.0,0.24747474747474746,0.10000000000004296
48,2,0,0.9462120532989502,2.945242404937744,0.0,0.24747474747474746,0.10000000000003922
49,2,0,0.9486980438232422,2.9448020458221436,0.0,0.24747474747474746,0.1000000000000353
50,2,0,0.9433039426803589,2.9636974334716797,0.0,0.24747474747474746,0.1000000000000312
51,2,0,0.9351511597633362,2.9448719024658203,0.0,0.24747474747474746,0.10000000000002687
52,2,0,0.9471889734268188,2.963388442993164,0.0,0.24747474747474746,0.1000000000000225
53,2,0,0.9470062851905823,2.9487481117248535,0.0,0.24747474747474746,0.10000000000001805
54,2,0,0.9513764381408691,2.9546306133270264,0.0,0.24747474747474746,0.10000000000001362
55,2,0,0.9365354776382446,2.952030658721924,0.0,0.24747474747474746,0.10000000000000954
56,2,0,0.932762622833252,2.960588216781616,0.0,0.24747474747474746,0.10000000000000596
57,2,0,0.9457569122314453,2.9546866416931152,0.0,0.24747474747474746,0.10000000000000268
58,2,0,0.9527890682220459,2.9584221839904785,0.0,0.24747474747474746,0.09999999999999981
59,2,0,0.9505823850631714,2.956451416015625,0.0,0.24747474747474746,0.09999999999999701
60,2,0,0.9457355737686157,2.951718807220459,0.0,0.24747474747474746,0.09999999999999427
61,2,0,0.9495494365692139,2.95363712310791,0.0,0.24747474747474746,0.09999999999999183
62,2,0,0.94410240650177,2.944356918334961,0.0,0.24747474747474746,0.09999999999998972
