vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,5,0,-0.08142411708831787,5.004757881164551,0.3,0.4074241197121053,0.25058396394957166
1,4,1,0.40265312790870667,5.003668308258057,0.5,0.0832357393047139,0.1964675811902898
2,4,1,0.398676335811615,5.003757953643799,0.5,0.20114486952185873,0.18699352208315592
3,4,1,0.42364251613616943,5.004382133483887,0.5,0.08988452122386908,0.16371937473411236
4,4,1,0.42313408851623535,5.004316329956055,0.5,0.17489777208602061,0.14852372757109894
5,4,1,0.42329245805740356,5.004403591156006,0.5,0.09197802648690721,0.1328042138977886
6,4,1,0.42203983664512634,5.004334449768066,0.5,0.1531922084354139,0.11956940322939588
7,4,1,0.42059141397476196,5.004378318786621,0.5,0.09116568673883729,0.1074442967726893
8,4,1,0.4198532998561859,5.004504680633545,0.5,0.1343796058544597,0.0967440879866035
9,4,1,0.4219256043434143,5.004335880279541,0.5,0.08827333543553706,0.08716414320459094
10,4,1,0.42214977741241455,5.004437446594238,0.5,0.11763488876618984,0.0786553809705598
11,4,1,0.4233158826828003,5.004586696624756,0.5,0.08379704724639588,0.07108971093331282
12,4,1,0.4157443642616272,5.004383087158203,0.5,0.10246265617135607,0.06438536644347881
13,4,1,0.42985597252845764,5.00438117980957,0.5,0.07806787987873957,0.05845771329808756
14,4,1,0.4272363781929016,5.00456428527832,0.5,0.08853245312012763,0.0532365407695162
15,4,1,0.4150826334953308,5.0045695304870605,0.5,0.07132252280608467,0.04865825603242383
16,4,1,0.42387568950653076,5.004492282867432,0.5,0.0756081326207335,0.04466775930733209
17,4,1,0.42307358980178833,5.004461288452148,0.5,0.06373864236557825,0.04121677410306851
18,4,1,0.42020756006240845,5.004476547241211,0.5,0.06351251915284391,0.038263645613666936
19,4,1,0.41560888290405273,5.004532337188721,0.5,0.055454528963955904,0.03577269263386033
20,4,1,0.41340500116348267,5.004444122314453,0.5,0.052107768506829986,0.03371383164014616
21,4,1,0.417828768491745,5.004335403442383,0.5,0.04658089183231394,0.03206219249740908
22,4,1,0.4210415780544281,5.004432201385498,0.5,0.0412835788489537,0.030797826006093824
23,4,1,0.411163330078125,5.004481315612793,0.5,0.03725956051745727,0.02990545991990339
24,4,1,0.41859447956085205,5.004452705383301,0.5,0.034057534347288546,0.029374315624054435
25,4,1,0.416949063539505,5.004448890686035,0.5,0.032466390286784365,0.029197977503366276
26,4,1,0.41619816422462463,5.004454612731934,0.5,0.034057534347288546,0.029374315624055264
27,4,1,0.42015066742897034,5.004463195800781,0.5,0.03725956051745727,0.029905459919905033
28,4,1,0.41747432947158813,5.004444122314453,0.5,0.0412835788489537,0.030797826006096218
29,4,1,0.4186355173587799,5.004356384277344,0.5,0.04658089183231394,0.0320621924974121
30,4,1,0.4241296350955963,5.004404067993164,0.5,0.05210776850682999,0.03371383164014989
31,4,1,0.4254247546195984,5.004484176635742,0.5,0.05545452896395589,0.035772692633864574
