vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,2.0182547569274902,5.065311908721924,0.0,0.1111111111111111,0.31622776601683783
1,3,0,1.9636732339859009,5.065370559692383,0.0,0.1111111111111111,0.31622776601683783
2,3,0,1.969632625579834,5.068454265594482,0.0,0.1111111111111111,0.31622776601683794
3,3,0,2.0120091438293457,5.068402290344238,0.0,0.1111111111111111,0.31622776601683783
4,3,0,2.0229969024658203,5.065042495727539,0.0,0.1111111111111111,0.31622776601683783
5,3,0,1.990565538406372,5.067864418029785,0.0,0.1111111111111111,0.31622776601683783
6,3,0,1.9609181880950928,5.066967010498047,0.0,0.1111111111111111,0.3162277660168379
7,3,0,1.9937167167663574,5.06614351272583,0.0,0.1111111111111111,0.3162277660168379
8,3,0,1.9937810897827148,5.066163063049316,0.0,0.1111111111111111,0.31622776601683794
9,3,0,1.9530024528503418,5.070586681365967,0.0,0.1111111111111111,0.31622776601683794
