vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,-0.8948801159858704,2.098658323287964,0.0,0.1111111111111111,0.3162277660168377
1,3,0,-0.9068222045898438,2.0837974548339844,0.0,0.1111111111111111,0.31622776601683766
2,3,0,-0.9065320491790771,2.0995655059814453,0.0,0.1111111111111111,0.3162277660168379
3,3,0,-0.9007501602172852,2.095777750015259,0.0,0.1111111111111111,0.3162277660168382
4,3,0,-0.9069202542304993,2.1162405014038086,0.0,0.1111111111111111,0.316227766016838
5,3,0,-0.918982744216919,2.093477249145508,0.0,0.1111111111111111,0.31622776601683805
6,3,0,-0.9109327793121338,2.0941004753112793,0.0,0.1111111111111111,0.31622776601683816
7,3,0,-0.9036760330200195,2.0925283432006836,0.0,0.1111111111111111,0.31622776601683766
8,3,0,-0.8993105888366699,2.104381561279297,0.0,0.1111111111111111,0.31622776601683805
9,3,0,-0.9099039435386658,2.0959649085998535,0.0,0.1111111111111111,0.316227766016838
