vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,2,0,-0.9929785132408142,1.0009918212890625,0.0,0.23684210526315788,0.22360679774997919
1,2,0,-0.9935483932495117,1.001400113105774,0.0,0.23684210526315788,0.22360679774997902
2,2,0,-0.9939724206924438,1.0012519359588623,0.0,0.23684210526315788,0.22360679774997944
3,2,0,-0.9932068586349487,1.0010201930999756,0.0,0.23684210526315788,0.2236067977499788
4,2,0,-0.9933227896690369,1.0014156103134155,0.0,0.23684210526315788,0.22360679774997946
5,2,0,-0.9940630197525024,1.0007058382034302,0.0,0.23684210526315788,0.22360679774997919
6,2,0,-0.994001030921936,1.0013110637664795,0.0,0.23684210526315788,0.22360679774997927
7,2,0,-0.994047224521637,1.0008604526519775,0.0,0.23684210526315788,0.22360679774997913
8,2,0,-0.993119478225708,1.001219630241394,0.0,0.23684210526315788,0.22360679774997888
9,2,0,-0.9932671785354614,1.0018153190612793,0.0,0.23684210526315788,0.22360679774997927
10,2,0,-0.9939306974411011,1.0014734268188477,0.0,0.23684210526315788,0.22360679774997846
11,2,0,-0.9937880039215088,1.0022292137145996,0.0,0.23684210526315788,0.22360679774997924
12,2,0,-0.994096040725708,1.0015156269073486,0.0,0.23684210526315788,0.22360679774997838
13,2,0,-0.9937710762023926,1.0017861127853394,0.0,0.23684210526315788,0.22360679774997916
14,2,0,-0.9934867024421692,1.0014851093292236,0.0,0.23684210526315788,0.22360679774997816
15,2,0,-0.9931565523147583,1.001781940460205,0.0,0.23684210526315788,0.22360679774997894
16,2,0,-0.9934256076812744,1.0015983581542969,0.0,0.23684210526315788,0.22360679774997885
17,2,0,-0.9937407970428467,1.0017032623291016,0.0,0.23684210526315788,0.2236067977499785
18,2,0,-0.9936425685882568,1.0012192726135254,0.0,0.23684210526315788,0.22360679774997919
19,2,0,-0.9935876131057739,1.001518726348877,0.0,0.23684210526315788,0.22360679774997896
