vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,0.46944984793663025,33.32357406616211,0.0,0.4898989898989899,0.47287080415612776
1,2,1,0.7841880321502686,33.323158264160156,0.0,0.2992166563595135,0.29225022926349586
2,2,2,0.8251489400863647,33.32274627685547,0.0,0.2891156462585034,0.18062057492623546
3,2,2,0.8228161334991455,33.322975158691406,0.0,0.2790146361574933,0.11162965441240078
4,2,2,0.8225119113922119,33.32314682006836,0.0,0.26891362605648317,0.06899092064824988
5,2,2,0.8207950592041016,33.32304000854492,0.0,0.25881261595547306,0.04263873398957247
6,2,2,0.8219316005706787,33.32319641113281,0.0,0.24871160585446297,0.026352187028320116
7,2,2,0.8243007063865662,33.322994232177734,0.0,0.2386105957534529,0.016286547562377237
8,2,2,0.8196547031402588,33.32308578491211,0.0,0.22850958565244278,0.010065640440456661
9,2,2,0.8220641613006592,33.3228874206543,0.0,0.21840857555143267,0.006220908699874876
10,2,2,0.8181573152542114,33.3231201171875,0.0,0.2083075654504226,0.0038447342944816373
11,2,2,0.8192147016525269,33.323028564453125,0.0,0.19820655534941248,0.0023761785381332923
12,2,2,0.8177752494812012,33.32301330566406,0.0,0.18810554524840237,0.0014685624435361148
13,2,2,0.8213704824447632,33.32306671142578,0.0,0.17800453514739228,0.0009076269148634783
14,2,2,0.8155738711357117,33.32307434082031,0.0,0.16790352504638217,0.0005609530363361674
15,2,2,0.8146395683288574,33.32308578491211,0.0,0.1578025149453721,0.00034670220658704944
16,2,2,0.8140215277671814,33.323272705078125,0.0,0.14770150484436198,0.00021429666555281148
17,2,2,0.8193732500076294,33.32297897338867,0.0,0.13760049474335187,0.00013247970494746847
18,2,2,0.8249009847640991,33.3232421875,0.0,0.1274994846423418,8.193696035293159e-05
19,2,2,0.8247453570365906,33.3228759765625,0.0,0.11739847454133168,5.073690827398463e-05
20,2,2,0.8216801881790161,33.32311248779297,0.0,0.10729746444032158,3.151421551779121e-05
21,2,2,0.8194208741188049,33.3231315612793,0.0,0.09719645433931148,1.973101988255587e-05
22,2,2,0.8185811042785645,33.323089599609375,0.0,0.08709544423830137,1.2605686205829896e-05
23,2,2,0.8176584243774414,33.323184967041016,0.0,0.07699443413729128,8.456151377247371e-06
24,2,2,0.8230258226394653,33.32313919067383,0.0,0.06689342403628118,6.3028431021663885e-06
25,2,2,0.8281421661376953,33.32301330566406,0.0,0.061842918985776124,5.637434251032727e-06
26,2,2,0.8204467296600342,33.32315444946289,0.0,0.06689342403628118,6.3028431023290595e-06
27,2,2,0.8260296583175659,33.32293701171875,0.0,0.07699443413729128,8.456151377571282e-06
28,2,2,0.8134331703186035,33.323158264160156,0.0,0.08709544423830137,1.260568620619453e-05
29,2,2,0.8192906379699707,33.323020935058594,0.0,0.09719645433931148,1.973101988306637e-05
30,2,2,0.8179092407226562,33.3229866027832,0.0,0.10729746444032158,3.151421551830321e-05
31,2,2,0.8160715103149414,33.32294845581055,0.0,0.11739847454133168,5.073690827452536e-05
32,2,2,0.8164809346199036,33.322898864746094,0.0,0.1274994846423418,8.193696035318247e-05
33,2,2,0.8220884799957275,33.322898864746094,0.0,0.13760049474335187,0.00013247970494759353
34,2,2,0.8205710053443909,33.323020935058594,0.0,0.14770150484436198,0.00021429666555295254
35,2,2,0.8212966322898865,33.322959899902344,0.0,0.1578025149453721,0.00034670220658723143
36,2,2,0.8193765878677368,33.32310485839844,0.0,0.16790352504638217,0.0005609530363364757
37,2,2,0.8169996738433838,33.32307815551758,0.0,0.17800453514739228,0.0009076269148639534
38,2,2,0.8195481300354004,33.32318878173828,0.0,0.18810554524840237,0.0014685624435367389
39,2,2,0.8214671015739441,33.323246002197266,0.0,0.19820655534941248,0.0023761785381342304
40,2,2,0.8181378245353699,33.323211669921875,0.0,0.2083075654504226,0.003844734294482891
41,2,2,0.8205792903900146,33.32319641113281,0.0,0.21840857555143267,0.006220908699876255
42,2,2,0.8222360610961914,33.323123931884766,0.0,0.22850958565244278,0.010065640440458096
43,2,2,0.8257421255111694,33.32297134399414,0.0,0.2386105957534529,0.016286547562378597
44,2,2,0.8182503581047058,33.32298278808594,0.0,0.24871160585446297,0.026352187028321386
45,2,2,0.8239246010780334,33.32297897338867,0.0,0.25881261595547306,0.042638733989573414
46,2,2,0.8260916471481323,33.32297134399414,0.0,0.26891362605648317,0.06899092064825064
47,2,2,0.8224632740020752,33.32314682006836,0.0,0.2790146361574933,0.11162965441240129
48,2,2,0.8183282613754272,33.32297134399414,0.0,0.2891156462585034,0.18062057492623562
49,2,1,0.7858403921127319,33.323280334472656,0.0,0.2992166563595135,0.29225022926349625
50,3,0,0.4736934006214142,33.32378387451172,0.0,0.4898989898989899,0.47287080415612776
51,2,1,0.789939820766449,33.323326110839844,0.0,0.2992166563595135,0.29225022926349603
