vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,2,0,0.05994964390993118,4.999855995178223,0.0,0.24747474747474746,0.09999999999997101
1,2,0,0.05988326668739319,4.999835968017578,0.0,0.24747474747474746,0.09999999999997564
2,2,0,0.06563211977481842,4.999855995178223,0.0,0.24747474747474746,0.09999999999998062
3,2,0,0.06341945379972458,4.999829292297363,0.0,0.24747474747474746,0.0999999999999859
4,2,0,0.059324756264686584,4.999829292297363,0.0,0.24747474747474746,0.09999999999999143
5,2,0,0.054963622242212296,4.999829292297363,0.0,0.24747474747474746,0.09999999999999706
6,2,0,0.06080876663327217,4.999822616577148,0.0,0.24747474747474746,0.10000000000000257
7,2,0,0.05637010186910629,4.999822616577148,0.0,0.24747474747474746,0.10000000000000786
8,2,0,0.05006064847111702,4.999829292297363,0.0,0.24747474747474746,0.10000000000001277
9,2,0,0.0522635318338871,4.999815940856934,0.0,0.24747474747474746,0.10000000000001746
10,2,0,0.04927092418074608,4.999822616577148,0.0,0.24747474747474746,0.10000000000002153
11,2,0,0.061282288283109665,4.999809265136719,0.0,0.24747474747474746,0.1000000000000253
12,2,0,0.04601184278726578,4.999822616577148,0.0,0.24747474747474746,0.10000000000002851
13,2,0,0.049057796597480774,4.999815940856934,0.0,0.24747474747474746,0.10000000000003118
14,2,0,0.02988501451909542,4.999822616577148,0.0,0.24747474747474746,0.10000000000003334
15,2,0,0.04403267428278923,4.999835968017578,0.0,0.24747474747474746,0.10000000000003505
16,2,0,0.044072482734918594,4.999829292297363,0.0,0.24747474747474746,0.10000000000003592
17,2,0,0.04894937574863434,4.9998698234558105,0.0,0.24747474747474746,0.1000000000000363
18,2,0,0.05575530230998993,4.999835968017578,0.0,0.24747474747474746,0.10000000000003625
19,2,0,0.053630560636520386,4.9998626708984375,0.0,0.24747474747474746,0.10000000000003602
20,2,0,0.05226120725274086,4.999835968017578,0.0,0.24747474747474746,0.10000000000003532
21,2,0,0.055951979011297226,4.999835968017578,0.0,0.24747474747474746,0.10000000000003433
22,2,0,0.044879570603370667,4.999842643737793,0.0,0.24747474747474746,0.10000000000003312
23,2,0,0.042096734046936035,4.999835968017578,0.0,0.24747474747474746,0.10000000000003122
24,2,0,0.05273584648966789,4.999835968017578,0.0,0.24747474747474746,0.10000000000002883
25,2,0,0.04830009490251541,4.999849319458008,0.0,0.24747474747474746,0.10000000000002622
26,2,0,0.052469365298748016,4.999829292297363,0.0,0.24747474747474746,0.10000000000002361
27,2,0,0.03911194950342178,4.999835968017578,0.0,0.24747474747474746,0.10000000000002063
28,2,0,0.05689702555537224,4.999855995178223,0.0,0.24747474747474746,0.10000000000001784
29,2,0,0.04984019696712494,4.999809265136719,0.0,0.24747474747474746,0.10000000000001517
30,2,0,0.04411578178405762,4.999869346618652,0.0,0.24747474747474746,0.10000000000001248
31,2,0,0.049931176006793976,4.999829292297363,0.0,0.24747474747474746,0.1000000000000099
32,2,0,0.05646719038486481,4.999849319458008,0.0,0.24747474747474746,0.10000000000000735
33,2,0,0.05508847162127495,4.999835968017578,0.0,0.24747474747474746,0.10000000000000502
34,2,0,0.056410737335681915,4.999835968017578,0.0,0.24747474747474746,0.10000000000000296
35,2,0,0.04341454803943634,4.999822616577148,0.0,0.24747474747474746,0.10000000000000098
36,2,0,0.0453067347407341,4.999842643737793,0.0,0.24747474747474746,0.09999999999999923
37,2,0,0.048393364995718,4.999822616577148,0.0,0.24747474747474746,0.0999999999999975
38,2,0,0.04268042743206024,4.999842643737793,0.0,0.24747474747474746,0.09999999999999588
39,2,0,0.053096212446689606,4.999835968017578,0.0,0.24747474747474746,0.09999999999999432
40,2,0,0.0354069247841835,4.999822616577148,0.0,0.24747474747474746,0.09999999999999311
41,2,0,0.043520983308553696,4.999835968017578,0.0,0.24747474747474746,0.09999999999999196
42,2,0,0.05806681886315346,4.999835968017578,0.0,0.24747474747474746,0.09999999999999117
43,2,0,0.07047281414270401,4.999822616577148,0.0,0.24747474747474746,0.09999999999999058
44,2,0,0.061894793063402176,4.999849319458008,0.0,0.24747474747474746,0.09999999999999032
45,2,0,0.057268042117357254,4.999822616577148,0.0,0.24747474747474746,0.09999999999999026
46,2,0,0.04627389833331108,4.999835968017578,0.0,0.24747474747474746,0.09999999999999053
47,2,0,0.061331335455179214,4.999822616577148,0.0,0.24747474747474746,0.09999999999999093
48,2,0,0.05129357427358627,4.999849319458008,0.0,0.24747474747474746,0.0999999999999918
