vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,6,0,-0.8981878757476807,5.1014580726623535,0.3333333333333333,0.13114871170253514,0.22701160490040542
1,5,1,0.06787186861038208,5.068424701690674,0.4,0.019542960358307417,0.1996834175381219
2,5,1,0.06755110621452332,5.069066047668457,0.4,0.019542960358307417,0.19968341753812208
3,6,0,-0.8980509042739868,5.101940155029297,0.3333333333333333,0.13114871170253511,0.22701160490040562
4,5,1,0.08150035887956619,5.081913948059082,0.3,0.03525245158455888,0.17805450247488447
5,5,1,0.08174432069063187,5.0829339027404785,0.3,0.1061080563301401,0.16498297756943814
6,5,1,0.09505072236061096,5.096576690673828,0.3,0.0447345134638439,0.14468437938333412
7,5,1,0.09536309540271759,5.096005439758301,0.3,0.09044261483218786,0.13091502394621463
8,5,1,0.09486169368028641,5.095602035522461,0.3,0.050818918306733435,0.11768070946068372
9,5,1,0.095492422580719,5.096024990081787,0.3,0.0800607657103481,0.10652646921806498
10,5,1,0.09547630697488785,5.09661340713501,0.3,0.05482799201820117,0.09648108567537704
11,5,1,0.09474754333496094,5.096567153930664,0.3,0.07306469597680507,0.08762048411884761
12,5,1,0.09503572434186935,5.095909118652344,0.3,0.05747670392977765,0.0797128424613425
13,5,1,0.09508012980222702,5.096646308898926,0.3,0.06836195277326472,0.07268665380878883
14,5,1,0.09486077725887299,5.095691680908203,0.3,0.05919342705485211,0.06644187899331594
15,5,1,0.09530285745859146,5.0961079597473145,0.3,0.06525604570303498,0.06091039680849056
16,5,1,0.09583351761102676,5.096625328063965,0.3,0.0602551778943623,0.056028088309225954
17,5,1,0.09542592614889145,5.096064567565918,0.3,0.06327417294434164,0.05174188812808823
18,5,1,0.09526806324720383,5.096754550933838,0.3,0.060851891399522295,0.04800503886221937
19,5,1,0.09487518668174744,5.097445487976074,0.3,0.06208159878095354,0.044777451505126104
20,5,1,0.09508834779262543,5.096196174621582,0.3,0.06112027683206437,0.04202457430353678
21,5,1,0.09489990025758743,5.096421718597412,0.3,0.06143445445782587,0.03971708171890309
22,5,1,0.0951615422964096,5.09650993347168,0.3,0.06116342632522072,0.03783042861146197
23,5,1,0.09440068900585175,5.096240997314453,0.3,0.06115151538091086,0.03634457874092582
24,5,1,0.09457440674304962,5.096039295196533,0.3,0.06106345759802618,0.03524376284220976
25,5,1,0.09484316408634186,5.096311092376709,0.3,0.061095880019225855,0.034516304187717055
26,5,1,0.09493649005889893,5.095924377441406,0.3,0.06089228174883667,0.03415448743596518
27,5,1,0.09506921470165253,5.096903324127197,0.3,0.06116254125802214,0.03415447388906748
28,5,1,0.09523457288742065,5.096447944641113,0.3,0.06089608746692813,0.03451625837804844
29,5,1,0.09509874135255814,5.096915245056152,0.3,0.061281009337362226,0.03524366729488981
30,5,1,0.0953022763133049,5.097179889678955,0.3,0.061086501551039375,0.0363443969987697
31,5,1,0.0953315794467926,5.0960893630981445,0.3,0.06134472114832885,0.03783009135484872
