vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,7.4613237380981445,10.466509819030762,0.0,0.12244897959183673,0.14142135623731028
1,3,0,7.432343006134033,10.463274002075195,0.0,0.12244897959183673,0.1414213562373106
2,3,0,7.407929420471191,10.41126823425293,0.0,0.12244897959183673,0.1414213562373108
3,3,0,7.448507308959961,10.478509902954102,0.0,0.12244897959183676,0.14142135623731084
4,3,0,7.416028022766113,10.438201904296875,0.0,0.12244897959183673,0.1414213562373106
5,3,0,7.452768802642822,10.483701705932617,0.0,0.12244897959183673,0.14142135623731003
6,3,0,7.380349159240723,10.397775650024414,0.0,0.12244897959183673,0.14142135623730956
7,3,0,7.46888542175293,10.508679389953613,0.0,0.12244897959183676,0.1414213562373089
8,3,0,7.421935081481934,10.414592742919922,0.0,0.12244897959183673,0.14142135623730837
9,3,0,7.452814102172852,10.467252731323242,0.0,0.12244897959183676,0.141421356237308
10,3,0,7.442574977874756,10.450485229492188,0.0,0.12244897959183676,0.14142135623730778
11,3,0,7.453516006469727,10.45555591583252,0.0,0.12244897959183676,0.1414213562373078
12,3,0,7.464873790740967,10.486818313598633,0.0,0.12244897959183676,0.14142135623730792
13,3,0,7.406944274902344,10.43372917175293,0.0,0.12244897959183676,0.1414213562373083
14,3,0,7.491594314575195,10.506109237670898,0.0,0.12244897959183676,0.14142135623730867
15,3,0,7.4261674880981445,10.421225547790527,0.0,0.12244897959183676,0.14142135623730928
16,3,0,7.434324264526367,10.453080177307129,0.0,0.12244897959183676,0.1414213562373097
17,3,0,7.416977405548096,10.448909759521484,0.0,0.12244897959183676,0.14142135623731014
18,3,0,7.42226505279541,10.450075149536133,0.0,0.12244897959183676,0.14142135623731025
19,3,0,7.428559303283691,10.436665534973145,0.0,0.12244897959183676,0.14142135623731025
20,3,0,7.443597793579102,10.449411392211914,0.0,0.12244897959183677,0.1414213562373101
21,3,0,7.420530796051025,10.420010566711426,0.0,0.12244897959183676,0.1414213562373099
22,3,0,7.409902095794678,10.467949867248535,0.0,0.12244897959183677,0.14142135623730986
23,3,0,7.422972202301025,10.42289924621582,0.0,0.12244897959183673,0.14142135623730978
24,3,0,7.474479675292969,10.486492156982422,0.0,0.12244897959183673,0.14142135623731003
25,3,0,7.439601898193359,10.439895629882812,0.0,0.12244897959183676,0.14142135623731028
26,3,0,7.4222092628479,10.421343803405762,0.0,0.12244897959183676,0.14142135623731059
27,3,0,7.456809997558594,10.494853019714355,0.0,0.12244897959183673,0.14142135623731092
28,3,0,7.416562080383301,10.429296493530273,0.0,0.12244897959183673,0.14142135623731092
29,3,0,7.455193519592285,10.455314636230469,0.0,0.12244897959183673,0.14142135623731064
30,3,0,7.416794300079346,10.410186767578125,0.0,0.12244897959183673,0.14142135623731017
31,3,0,7.462164878845215,10.495002746582031,0.0,0.1224489795918367,0.14142135623730964
32,3,0,7.3986053466796875,10.3847017288208,0.0,0.1224489795918367,0.14142135623730884
33,3,0,7.459591388702393,10.470003128051758,0.0,0.1224489795918367,0.14142135623730837
34,3,0,7.420469284057617,10.444915771484375,0.0,0.12244897959183673,0.14142135623730803
35,3,0,7.457850456237793,10.458728790283203,0.0,0.12244897959183673,0.14142135623730787
36,3,0,7.444907188415527,10.449499130249023,0.0,0.12244897959183673,0.1414213562373078
37,3,0,7.420459747314453,10.432588577270508,0.0,0.12244897959183673,0.141421356237308
38,3,0,7.462411403656006,10.470014572143555,0.0,0.12244897959183673,0.14142135623730825
39,3,0,7.401515960693359,10.425474166870117,0.0,0.12244897959183673,0.14142135623730875
40,3,0,7.448495864868164,10.475860595703125,0.0,0.12244897959183673,0.1414213562373092
41,3,0,7.415874481201172,10.443917274475098,0.0,0.1224489795918367,0.1414213562373097
42,3,0,7.406410217285156,10.419769287109375,0.0,0.1224489795918367,0.1414213562373101
43,3,0,7.434175491333008,10.439197540283203,0.0,0.12244897959183673,0.14142135623731025
44,3,0,7.447275161743164,10.450559616088867,0.0,0.1224489795918367,0.14142135623731042
45,3,0,7.420343399047852,10.442926406860352,0.0,0.12244897959183673,0.14142135623731017
46,3,0,7.418482780456543,10.444039344787598,0.0,0.1224489795918367,0.14142135623730986
47,3,0,7.414911270141602,10.436422348022461,0.0,0.12244897959183673,0.14142135623730975
48,3,0,7.446340084075928,10.477591514587402,0.0,0.12244897959183673,0.1414213562373098
49,3,0,7.4255499839782715,10.409255981445312,0.0,0.12244897959183673,0.1414213562373099
