vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,-0.5535693168640137,2.0001697540283203,0.0,0.11695906432748537,0.22360679774997938
1,3,0,-0.5547307729721069,2.0007033348083496,0.0,0.11695906432748537,0.2236067977499792
2,3,0,-0.5529749989509583,2.0002665519714355,0.0,0.11695906432748539,0.22360679774997916
3,3,0,-0.5524386167526245,2.0003108978271484,0.0,0.11695906432748542,0.22360679774997896
4,3,0,-0.5565612316131592,2.000502109527588,0.0,0.11695906432748542,0.22360679774997866
5,3,0,-0.5561673641204834,2.0004687309265137,0.0,0.11695906432748542,0.22360679774997858
6,3,0,-0.5540890693664551,2.000457286834717,0.0,0.11695906432748542,0.22360679774997871
7,3,0,-0.5550516843795776,2.0004467964172363,0.0,0.11695906432748542,0.22360679774997871
8,3,0,-0.554603099822998,2.0004963874816895,0.0,0.11695906432748539,0.223606797749979
9,3,0,-0.5582268238067627,2.0001988410949707,0.0,0.11695906432748542,0.22360679774997919
10,3,0,-0.5527324676513672,2.0007169246673584,0.0,0.11695906432748539,0.22360679774997916
11,3,0,-0.5553123950958252,2.000183582305908,0.0,0.11695906432748537,0.22360679774997932
12,3,0,-0.5568218231201172,2.0007896423339844,0.0,0.11695906432748539,0.22360679774997919
13,3,0,-0.5535133481025696,2.000344753265381,0.0,0.11695906432748539,0.223606797749979
14,3,0,-0.5559385418891907,2.0005178451538086,0.0,0.11695906432748539,0.22360679774997871
15,3,0,-0.5542689561843872,2.0005927085876465,0.0,0.11695906432748539,0.2236067977499787
16,3,0,-0.5530334711074829,2.0005645751953125,0.0,0.11695906432748539,0.22360679774997858
17,3,0,-0.5590655207633972,2.0007123947143555,0.0,0.11695906432748537,0.22360679774997885
18,3,0,-0.5522869825363159,2.0003485679626465,0.0,0.11695906432748537,0.22360679774997902
19,3,0,-0.5547938346862793,2.0005507469177246,0.0,0.11695906432748537,0.2236067977499791
