vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,2,0,4.8540472984313965,7.152009963989258,0.0,0.23684210526315788,0.2236067977499779
1,2,0,4.883432865142822,7.058367729187012,0.0,0.23684210526315788,0.2236067977499775
2,2,0,4.847048759460449,7.142189979553223,0.0,0.23684210526315788,0.22360679774997846
3,2,0,4.855611801147461,7.075384616851807,0.0,0.23684210526315788,0.22360679774997858
4,2,0,4.81304931640625,7.137826919555664,0.0,0.23684210526315788,0.22360679774997905
5,2,0,4.859532356262207,7.060145854949951,0.0,0.23684210526315788,0.22360679774997913
6,2,0,4.81436824798584,7.158306121826172,0.0,0.23684210526315788,0.22360679774997982
7,2,0,4.887179374694824,7.0472517013549805,0.0,0.23684210526315788,0.22360679774997924
8,2,0,4.848381996154785,7.174920558929443,0.0,0.23684210526315788,0.22360679774997963
9,2,0,4.8856096267700195,7.042611598968506,0.0,0.23684210526315788,0.22360679774997977
10,2,0,4.822343349456787,7.146288871765137,0.0,0.23684210526315788,0.2236067977499798
11,2,0,4.853562831878662,7.0587053298950195,0.0,0.23684210526315788,0.22360679774997994
12,2,0,4.79628849029541,7.10490608215332,0.0,0.23684210526315788,0.22360679774997944
13,2,0,4.847409725189209,7.083120346069336,0.0,0.23684210526315788,0.22360679774997932
14,2,0,4.856245517730713,7.119513034820557,0.0,0.23684210526315788,0.2236067977499793
15,2,0,4.8796281814575195,7.092962265014648,0.0,0.23684210526315788,0.22360679774997913
16,2,0,4.851322174072266,7.117065906524658,0.0,0.23684210526315788,0.2236067977499791
17,2,0,4.878577709197998,7.101998805999756,0.0,0.23684210526315788,0.22360679774997896
18,2,0,4.830694198608398,7.116865158081055,0.0,0.23684210526315788,0.223606797749978
19,2,0,4.880352973937988,7.082212448120117,0.0,0.23684210526315788,0.22360679774997766
