vertex_id,degree,cluster_id,Q_C_final,Q_D_final,clustering_coefficient,betweenness_centrality,eigenvector_centrality
0,3,0,0.036084406077861786,9.99950122833252,0.0,0.1111111111111111,0.31622776601683794
1,3,0,0.041694916784763336,9.999292373657227,0.0,0.1111111111111111,0.31622776601683805
2,3,0,0.019665349274873734,9.999322891235352,0.0,0.1111111111111111,0.31622776601683783
3,3,0,0.05084092170000076,9.999262809753418,0.0,0.1111111111111111,0.31622776601683805
4,3,0,0.03583362326025963,9.999441146850586,0.0,0.1111111111111111,0.31622776601683783
5,3,0,0.04747617617249489,9.999262809753418,0.0,0.1111111111111111,0.31622776601683794
6,3,0,0.039047349244356155,9.999441146850586,0.0,0.1111111111111111,0.3162277660168381
7,3,0,0.03548877313733101,9.999321937561035,0.0,0.1111111111111111,0.3162277660168382
8,3,0,0.036186859011650085,9.999322891235352,0.0,0.1111111111111111,0.31622776601683794
9,3,0,0.04234118014574051,9.999202728271484,0.0,0.1111111111111111,0.3162277660168379
